timestamp,lat,lon,speed_kmh
2025-05-04T17:20:08,32.474182890728116,-111.29406315274537,21.9276
2025-05-04T17:20:09,32.47424114495516,-111.2940732948482,22.7952
2025-05-04T17:20:10,32.47432270087302,-111.29407849162817,28.2528
2025-05-04T17:20:11,32.474417416378856,-111.29407790489495,33.3252
2025-05-04T17:20:12,32.474495116621256,-111.29407639615238,31.3956
2025-05-04T17:20:13,32.474540043622255,-111.29407798871398,23.979599999999998
2025-05-04T17:20:14,32.474545408040285,-111.29407874308527,12.3948
2025-05-04T17:20:15,32.47455060482025,-111.29407664760947,7.146000000000001
2025-05-04T17:20:16,32.474581617861986,-111.29407463595271,9.2088
2025-05-04T17:20:17,32.474632915109396,-111.29407212138176,14.58
2025-05-04T17:20:18,32.47466501779854,-111.29406893625855,13.788
2025-05-04T17:20:19,32.47470265254378,-111.29407262429595,14.1552
2025-05-04T17:20:20,32.47473224066198,-111.29407824017107,13.284
2025-05-04T17:20:21,32.47476300224662,-111.29408536478877,12.6972
2025-05-04T17:20:22,32.47480591759086,-111.2940888851881,15.588000000000001
2025-05-04T17:20:23,32.47488579712808,-111.2940944172442,23.8176
2025-05-04T17:20:24,32.47498109936714,-111.29411587491632,31.1076
2025-05-04T17:20:25,32.47505972161889,-111.2941319681704,30.96
2025-05-04T17:20:26,32.4751197360456,-111.29412149079144,26.334000000000003
2025-05-04T17:20:27,32.4751593824476,-111.29407463595271,21.816
2025-05-04T17:20:28,32.475176649168134,-111.29399383440614,23.259600000000002
2025-05-04T17:20:29,32.47521797195077,-111.29391068592668,28.4544
2025-05-04T17:20:30,32.475260216742754,-111.2938317283988,28.926000000000002
2025-05-04T17:20:31,32.47531805187464,-111.29380155354738,25.0812
2025-05-04T17:20:32,32.47534990310669,-111.29380188882351,17.5464
2025-05-04T17:20:33,32.4753874540329,-111.29382661543787,15.656400000000001
2025-05-04T17:20:34,32.475424921140075,-111.29387967288494,17.6508
2025-05-04T17:20:35,32.47542140074074,-111.29392057657242,13.7808
2025-05-04T17:20:36,32.47544378042221,-111.29395142197609,13.755600000000001
2025-05-04T17:20:37,32.47548627667129,-111.29399802535772,18.0504
2025-05-04T17:20:38,32.47555651701987,-111.294030463323,23.547600000000003
2025-05-04T17:20:39,32.475636061280966,-111.29401269368827,26.6904
2025-05-04T17:20:40,32.47570135630667,-111.29392912611365,30.225600000000004
2025-05-04T17:20:41,32.475758185610175,-111.29385142587125,32.065200000000004
2025-05-04T17:20:42,32.47581669129431,-111.29382938146591,27.104400000000002
2025-05-04T17:20:43,32.47588584199548,-111.29381278529763,25.718400000000003
2025-05-04T17:20:44,32.475937055423856,-111.2938750628382,22.006800000000002
2025-05-04T17:20:45,32.47596127912402,-111.29396701231599,24.9588
2025-05-04T17:20:46,32.475940072909,-111.29405275918543,24.444
2025-05-04T17:20:47,32.47591434046626,-111.29413607530296,23.1372
2025-05-04T17:20:48,32.475913083180785,-111.2941789906472,18.8208
